Timestamp,Point(01101020),Point(01101520),Point(01101540),Point(01102010),Point(01102020),Point(01102510),Point(01103010),Point(01103520),Point(01104030),Point(01105010),Point(01105520),Point(01106050),Point(01107020),Point(01107030),Point(01108010),Point(01110010),Point(01203090),Point(01203100),Point(01203110),Point(01203520),Point(01224010),Point(01224020),Point(01224050),Point(01224060),Point(01302010),Point(01579030)
2024-06-01 01:00:00,NaN,4.0,3.0,2.0,11.0,-2.0,NaN,1.0,2.0,NaN,4.0,3.0,3.0,4.0,2.0,3.0,NaN,0.0,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN
2024-06-01 02:00:00,NaN,3.0,3.0,2.0,11.0,4.0,NaN,0.0,2.0,NaN,5.0,2.0,3.0,0.0,2.0,4.0,NaN,3.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-01 03:00:00,NaN,3.0,3.0,2.0,9.0,4.0,NaN,6.0,1.0,NaN,2.0,2.0,4.0,2.0,3.0,4.0,NaN,-2.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-01 04:00:00,NaN,4.0,6.0,2.0,0.0,8.0,NaN,6.0,3.0,NaN,6.0,2.0,3.0,2.0,3.0,4.0,NaN,1.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-01 05:00:00,NaN,4.0,4.0,0.0,4.0,-1.0,NaN,3.0,5.0,NaN,4.0,3.0,2.0,2.0,6.0,3.0,NaN,3.0,NaN,NaN,NaN,12.0,NaN,NaN,NaN,NaN
2024-06-01 06:00:00,NaN,6.0,4.0,3.0,-3.0,4.0,NaN,9.0,5.0,NaN,4.0,4.0,5.0,4.0,8.0,3.0,NaN,5.0,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN
2024-06-01 07:00:00,NaN,3.0,2.0,4.0,4.0,2.0,NaN,5.0,3.0,NaN,3.0,3.0,4.0,6.0,2.0,5.0,NaN,1.0,NaN,NaN,NaN,12.0,NaN,NaN,NaN,NaN
2024-06-01 08:00:00,NaN,4.0,5.0,4.0,12.0,4.0,NaN,5.0,4.0,NaN,5.0,3.0,5.0,7.0,4.0,6.0,NaN,10.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-01 09:00:00,NaN,6.0,5.0,5.0,8.0,7.0,NaN,1.0,4.0,NaN,5.0,4.0,3.0,4.0,0.0,5.0,NaN,4.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-01 10:00:00,NaN,3.0,4.0,4.0,22.0,4.0,NaN,6.0,7.0,NaN,6.0,7.0,5.0,5.0,4.0,6.0,NaN,7.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-01 11:00:00,NaN,8.0,9.0,5.0,15.0,6.0,NaN,-2.0,8.0,NaN,10.0,8.0,5.0,6.0,6.0,8.0,NaN,9.0,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN
2024-06-01 12:00:00,NaN,6.0,9.0,6.0,23.0,11.0,NaN,7.0,7.0,NaN,6.0,8.0,8.0,6.0,5.0,7.0,NaN,9.0,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN
2024-06-01 13:00:00,NaN,5.0,6.0,7.0,18.0,12.0,NaN,10.0,6.0,NaN,7.0,7.0,8.0,9.0,5.0,5.0,NaN,6.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-01 14:00:00,NaN,7.0,6.0,8.0,10.0,9.0,NaN,8.0,6.0,NaN,6.0,8.0,8.0,6.0,5.0,7.0,NaN,8.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-01 15:00:00,NaN,4.0,6.0,5.0,12.0,3.0,NaN,7.0,4.0,NaN,5.0,7.0,6.0,3.0,3.0,5.0,NaN,9.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-01 16:00:00,NaN,6.0,8.0,8.0,10.0,8.0,NaN,11.0,5.0,NaN,5.0,9.0,6.0,4.0,9.0,6.0,NaN,2.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-01 17:00:00,NaN,6.0,9.0,7.0,15.0,8.0,NaN,8.0,8.0,NaN,7.0,9.0,5.0,3.0,4.0,6.0,NaN,3.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-01 18:00:00,NaN,6.0,3.0,7.0,11.0,5.0,NaN,7.0,6.0,NaN,6.0,7.0,4.0,4.0,4.0,5.0,NaN,13.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-01 19:00:00,NaN,7.0,6.0,7.0,-3.0,7.0,NaN,5.0,5.0,NaN,6.0,4.0,1.0,1.0,4.0,5.0,NaN,3.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-01 20:00:00,NaN,6.0,3.0,5.0,0.0,9.0,NaN,-3.0,3.0,NaN,3.0,5.0,3.0,2.0,2.0,4.0,NaN,5.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-01 21:00:00,NaN,4.0,5.0,4.0,-7.0,6.0,NaN,4.0,2.0,NaN,2.0,5.0,7.0,4.0,1.0,4.0,NaN,10.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-01 22:00:00,NaN,4.0,3.0,3.0,-5.0,6.0,NaN,4.0,3.0,NaN,2.0,3.0,6.0,3.0,4.0,4.0,NaN,12.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-01 23:00:00,NaN,3.0,5.0,7.0,3.0,12.0,NaN,6.0,4.0,NaN,4.0,3.0,5.0,5.0,3.0,4.0,NaN,8.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-02 00:00:00,NaN,7.0,7.0,7.0,3.0,8.0,NaN,6.0,4.0,NaN,5.0,6.0,6.0,4.0,2.0,6.0,NaN,8.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-02 01:00:00,NaN,4.0,8.0,5.0,8.0,7.0,NaN,5.0,3.0,NaN,3.0,3.0,4.0,5.0,5.0,4.0,NaN,9.0,NaN,NaN,NaN,2.0,NaN,NaN,NaN,NaN
2024-06-02 02:00:00,NaN,6.0,5.0,4.0,2.0,5.0,NaN,2.0,0.0,NaN,4.0,5.0,4.0,4.0,1.0,2.0,NaN,9.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-02 03:00:00,NaN,4.0,2.0,1.0,3.0,5.0,NaN,3.0,-1.0,NaN,5.0,5.0,4.0,6.0,2.0,3.0,NaN,4.0,NaN,NaN,NaN,3.0,NaN,NaN,NaN,NaN
2024-06-02 04:00:00,NaN,2.0,4.0,2.0,4.0,4.0,NaN,3.0,0.0,NaN,3.0,5.0,4.0,2.0,2.0,4.0,NaN,11.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-02 05:00:00,NaN,4.0,4.0,3.0,-3.0,11.0,NaN,4.0,2.0,NaN,4.0,3.0,4.0,3.0,0.0,1.0,NaN,5.0,NaN,NaN,NaN,3.0,NaN,NaN,NaN,NaN
2024-06-02 06:00:00,NaN,4.0,3.0,3.0,-5.0,4.0,NaN,6.0,2.0,NaN,2.0,4.0,4.0,2.0,-1.0,2.0,NaN,7.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-02 07:00:00,NaN,1.0,2.0,1.0,5.0,4.0,NaN,-3.0,2.0,NaN,3.0,2.0,2.0,1.0,1.0,3.0,NaN,7.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-02 08:00:00,NaN,1.0,1.0,2.0,-3.0,6.0,NaN,-1.0,3.0,NaN,4.0,1.0,1.0,4.0,1.0,3.0,NaN,-3.0,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN
2024-06-02 09:00:00,NaN,3.0,4.0,2.0,8.0,2.0,NaN,-1.0,3.0,NaN,4.0,2.0,0.0,5.0,0.0,0.0,NaN,3.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-02 10:00:00,NaN,2.0,4.0,2.0,13.0,-3.0,NaN,2.0,6.0,NaN,2.0,5.0,2.0,4.0,2.0,3.0,NaN,3.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-02 11:00:00,NaN,5.0,6.0,5.0,17.0,5.0,NaN,1.0,6.0,NaN,6.0,6.0,4.0,5.0,3.0,4.0,NaN,2.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-02 12:00:00,NaN,3.0,6.0,3.0,16.0,6.0,NaN,6.0,3.0,NaN,3.0,3.0,3.0,6.0,2.0,4.0,NaN,3.0,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN
2024-06-02 13:00:00,NaN,3.0,4.0,4.0,16.0,8.0,NaN,3.0,6.0,NaN,4.0,6.0,3.0,4.0,5.0,5.0,NaN,7.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-02 14:00:00,NaN,6.0,6.0,5.0,13.0,7.0,NaN,4.0,4.0,NaN,4.0,6.0,4.0,4.0,3.0,5.0,NaN,7.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-02 15:00:00,NaN,5.0,7.0,4.0,7.0,6.0,NaN,3.0,4.0,NaN,4.0,6.0,5.0,7.0,2.0,6.0,NaN,7.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-02 16:00:00,NaN,7.0,5.0,4.0,4.0,7.0,NaN,7.0,3.0,NaN,5.0,6.0,4.0,5.0,3.0,3.0,NaN,8.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-02 17:00:00,NaN,6.0,8.0,5.0,6.0,10.0,NaN,2.0,3.0,NaN,6.0,7.0,4.0,6.0,4.0,2.0,NaN,5.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-02 18:00:00,NaN,9.0,8.0,8.0,5.0,16.0,NaN,8.0,5.0,NaN,8.0,8.0,4.0,5.0,4.0,3.0,NaN,-1.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-02 19:00:00,NaN,9.0,7.0,3.0,-1.0,5.0,NaN,5.0,3.0,NaN,5.0,6.0,7.0,4.0,5.0,7.0,NaN,4.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-02 20:00:00,NaN,7.0,6.0,4.0,2.0,9.0,NaN,3.0,1.0,NaN,4.0,4.0,4.0,4.0,2.0,4.0,NaN,7.0,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN
2024-06-02 21:00:00,NaN,4.0,2.0,5.0,0.0,7.0,NaN,2.0,3.0,NaN,3.0,4.0,4.0,3.0,5.0,3.0,NaN,8.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-02 22:00:00,NaN,4.0,5.0,5.0,3.0,7.0,NaN,9.0,2.0,NaN,3.0,3.0,5.0,3.0,2.0,4.0,NaN,3.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-02 23:00:00,NaN,4.0,4.0,3.0,2.0,8.0,NaN,5.0,5.0,NaN,5.0,3.0,5.0,3.0,5.0,4.0,NaN,6.0,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN
2024-06-03 00:00:00,NaN,4.0,5.0,3.0,2.0,1.0,NaN,3.0,3.0,NaN,4.0,5.0,4.0,3.0,2.0,5.0,NaN,0.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-03 01:00:00,NaN,4.0,5.0,4.0,3.0,6.0,NaN,3.0,2.0,NaN,3.0,5.0,3.0,1.0,2.0,3.0,NaN,7.0,NaN,NaN,NaN,3.0,NaN,NaN,NaN,NaN
2024-06-03 02:00:00,NaN,3.0,2.0,2.0,3.0,2.0,NaN,3.0,3.0,NaN,5.0,4.0,5.0,3.0,2.0,4.0,NaN,4.0,NaN,NaN,NaN,2.0,NaN,NaN,NaN,NaN
2024-06-03 03:00:00,NaN,3.0,4.0,4.0,7.0,8.0,NaN,2.0,2.0,NaN,4.0,3.0,5.0,4.0,2.0,4.0,NaN,3.0,NaN,NaN,NaN,3.0,NaN,NaN,NaN,NaN
2024-06-03 04:00:00,NaN,5.0,1.0,3.0,3.0,8.0,NaN,1.0,3.0,NaN,5.0,3.0,3.0,1.0,1.0,3.0,NaN,4.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-03 05:00:00,NaN,4.0,3.0,5.0,-1.0,8.0,NaN,2.0,3.0,NaN,5.0,2.0,3.0,3.0,-1.0,4.0,NaN,8.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-03 06:00:00,NaN,3.0,4.0,4.0,-1.0,5.0,NaN,3.0,2.0,NaN,5.0,4.0,3.0,4.0,2.0,4.0,NaN,9.0,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN
2024-06-03 07:00:00,NaN,4.0,5.0,3.0,2.0,5.0,NaN,1.0,2.0,NaN,4.0,3.0,5.0,3.0,5.0,4.0,NaN,8.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-03 08:00:00,NaN,5.0,6.0,4.0,12.0,4.0,NaN,2.0,2.0,NaN,2.0,5.0,5.0,5.0,0.0,4.0,NaN,3.0,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN
2024-06-03 09:00:00,NaN,5.0,6.0,4.0,6.0,6.0,NaN,7.0,7.0,NaN,7.0,5.0,4.0,4.0,2.0,3.0,NaN,10.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-03 10:00:00,NaN,5.0,5.0,6.0,13.0,4.0,NaN,1.0,6.0,NaN,4.0,5.0,4.0,5.0,4.0,7.0,NaN,5.0,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN
2024-06-03 11:00:00,NaN,6.0,5.0,2.0,16.0,7.0,NaN,6.0,6.0,NaN,3.0,5.0,NaN,5.0,3.0,6.0,NaN,11.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-03 12:00:00,NaN,5.0,7.0,5.0,13.0,6.0,NaN,7.0,6.0,NaN,3.0,4.0,NaN,3.0,5.0,3.0,NaN,6.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-03 13:00:00,NaN,7.0,7.0,5.0,9.0,6.0,NaN,3.0,6.0,NaN,5.0,5.0,NaN,6.0,4.0,6.0,NaN,5.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-03 14:00:00,NaN,8.0,8.0,4.0,16.0,10.0,NaN,6.0,8.0,NaN,5.0,8.0,NaN,5.0,3.0,4.0,NaN,9.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-03 15:00:00,NaN,6.0,6.0,4.0,17.0,6.0,NaN,7.0,4.0,NaN,5.0,7.0,NaN,6.0,9.0,5.0,NaN,6.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-03 16:00:00,NaN,9.0,6.0,5.0,3.0,1.0,NaN,8.0,4.0,NaN,3.0,4.0,NaN,4.0,3.0,5.0,NaN,-1.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-03 17:00:00,NaN,4.0,6.0,5.0,5.0,13.0,NaN,8.0,4.0,NaN,4.0,4.0,NaN,6.0,6.0,5.0,NaN,7.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-03 18:00:00,NaN,7.0,6.0,7.0,4.0,7.0,NaN,5.0,4.0,NaN,5.0,4.0,NaN,6.0,3.0,4.0,NaN,5.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-03 19:00:00,NaN,7.0,6.0,5.0,-1.0,4.0,NaN,10.0,6.0,NaN,5.0,5.0,NaN,5.0,4.0,7.0,NaN,13.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-03 20:00:00,NaN,7.0,6.0,6.0,3.0,7.0,NaN,4.0,4.0,NaN,5.0,4.0,NaN,4.0,7.0,5.0,NaN,7.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-03 21:00:00,NaN,7.0,7.0,6.0,5.0,9.0,NaN,7.0,5.0,NaN,5.0,5.0,NaN,4.0,8.0,5.0,NaN,2.0,NaN,NaN,NaN,13.0,NaN,NaN,NaN,NaN
2024-06-03 22:00:00,NaN,5.0,4.0,6.0,0.0,4.0,NaN,7.0,6.0,NaN,6.0,4.0,NaN,4.0,4.0,4.0,NaN,3.0,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN
2024-06-03 23:00:00,NaN,6.0,6.0,7.0,6.0,8.0,NaN,5.0,6.0,NaN,5.0,7.0,NaN,3.0,9.0,3.0,NaN,3.0,NaN,NaN,NaN,12.0,NaN,NaN,NaN,NaN
2024-06-04 00:00:00,NaN,6.0,5.0,4.0,3.0,8.0,NaN,5.0,6.0,NaN,7.0,4.0,NaN,2.0,2.0,4.0,NaN,8.0,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN
2024-06-04 01:00:00,NaN,4.0,6.0,5.0,4.0,4.0,NaN,7.0,5.0,NaN,3.0,5.0,NaN,4.0,3.0,5.0,NaN,2.0,NaN,NaN,NaN,7.0,NaN,NaN,NaN,NaN
2024-06-04 02:00:00,NaN,7.0,5.0,5.0,5.0,10.0,NaN,7.0,4.0,NaN,5.0,4.0,NaN,3.0,6.0,4.0,NaN,7.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-04 03:00:00,NaN,5.0,4.0,4.0,6.0,5.0,NaN,6.0,6.0,NaN,4.0,6.0,NaN,4.0,5.0,3.0,NaN,5.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-04 04:00:00,NaN,4.0,5.0,4.0,5.0,7.0,NaN,7.0,5.0,NaN,4.0,5.0,NaN,4.0,4.0,3.0,NaN,1.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-04 05:00:00,NaN,3.0,3.0,4.0,5.0,8.0,NaN,11.0,6.0,NaN,4.0,4.0,NaN,2.0,5.0,4.0,NaN,3.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-04 06:00:00,NaN,4.0,3.0,4.0,1.0,6.0,NaN,7.0,4.0,NaN,5.0,2.0,NaN,6.0,4.0,6.0,NaN,10.0,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN
2024-06-04 07:00:00,NaN,7.0,5.0,5.0,9.0,3.0,NaN,5.0,5.0,NaN,5.0,4.0,NaN,5.0,4.0,6.0,NaN,5.0,NaN,NaN,NaN,12.0,NaN,NaN,NaN,NaN
2024-06-04 08:00:00,NaN,7.0,5.0,5.0,2.0,12.0,NaN,5.0,5.0,NaN,7.0,4.0,NaN,4.0,5.0,6.0,NaN,5.0,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN
2024-06-04 09:00:00,NaN,8.0,6.0,5.0,14.0,1.0,NaN,5.0,6.0,NaN,7.0,6.0,NaN,6.0,3.0,5.0,NaN,6.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-04 10:00:00,NaN,6.0,8.0,6.0,19.0,NaN,NaN,3.0,6.0,NaN,5.0,5.0,NaN,5.0,2.0,4.0,NaN,NaN,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-04 11:00:00,NaN,2.0,4.0,3.0,20.0,NaN,NaN,5.0,4.0,NaN,3.0,4.0,NaN,5.0,2.0,5.0,NaN,11.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-04 12:00:00,NaN,2.0,7.0,3.0,16.0,NaN,NaN,4.0,5.0,NaN,3.0,3.0,1.0,6.0,3.0,4.0,NaN,5.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-04 13:00:00,NaN,2.0,2.0,3.0,19.0,NaN,NaN,0.0,4.0,NaN,4.0,2.0,7.0,6.0,0.0,3.0,NaN,5.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-04 14:00:00,NaN,7.0,8.0,6.0,24.0,NaN,NaN,5.0,6.0,NaN,5.0,4.0,8.0,5.0,2.0,1.0,NaN,9.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN
2024-06-04 15:00:00,NaN,10.0,12.0,8.0,0.0,NaN,NaN,9.0,6.0,NaN,7.0,10.0,7.0,9.0,7.0,7.0,NaN,8.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-04 16:00:00,NaN,7.0,6.0,8.0,-4.0,NaN,NaN,8.0,5.0,NaN,9.0,12.0,7.0,7.0,7.0,6.0,NaN,6.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-04 17:00:00,NaN,6.0,5.0,6.0,-9.0,NaN,NaN,5.0,7.0,NaN,8.0,10.0,7.0,7.0,8.0,6.0,NaN,6.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-04 18:00:00,NaN,8.0,4.0,7.0,5.0,NaN,NaN,7.0,5.0,NaN,7.0,8.0,6.0,6.0,6.0,7.0,NaN,12.0,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN
2024-06-04 19:00:00,NaN,9.0,3.0,4.0,2.0,NaN,NaN,5.0,6.0,NaN,8.0,6.0,6.0,4.0,4.0,4.0,NaN,12.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-04 20:00:00,NaN,6.0,5.0,5.0,2.0,NaN,NaN,7.0,6.0,NaN,7.0,5.0,6.0,5.0,4.0,4.0,NaN,8.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-04 21:00:00,NaN,6.0,6.0,4.0,1.0,NaN,NaN,4.0,3.0,NaN,9.0,4.0,5.0,3.0,4.0,4.0,NaN,7.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-04 22:00:00,NaN,4.0,7.0,4.0,6.0,NaN,NaN,4.0,3.0,NaN,5.0,6.0,4.0,5.0,4.0,2.0,NaN,7.0,NaN,NaN,NaN,5.0,NaN,NaN,NaN,NaN
2024-06-04 23:00:00,NaN,6.0,6.0,4.0,2.0,NaN,NaN,5.0,5.0,NaN,6.0,6.0,5.0,4.0,2.0,6.0,NaN,9.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-05 00:00:00,NaN,6.0,8.0,3.0,5.0,NaN,NaN,6.0,3.0,NaN,6.0,6.0,5.0,7.0,4.0,6.0,NaN,7.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
2024-06-05 01:00:00,NaN,7.0,7.0,4.0,3.0,NaN,NaN,9.0,3.0,NaN,5.0,4.0,5.0,3.0,2.0,5.0,NaN,13.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-05 02:00:00,NaN,5.0,7.0,5.0,3.0,NaN,NaN,6.0,4.0,NaN,6.0,4.0,5.0,4.0,4.0,5.0,NaN,8.0,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN
2024-06-05 03:00:00,NaN,8.0,5.0,6.0,7.0,NaN,NaN,9.0,4.0,NaN,6.0,5.0,6.0,3.0,2.0,3.0,NaN,9.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-05 04:00:00,NaN,6.0,8.0,5.0,6.0,NaN,NaN,6.0,5.0,NaN,5.0,3.0,6.0,2.0,6.0,4.0,NaN,10.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-05 05:00:00,NaN,6.0,5.0,5.0,5.0,NaN,NaN,6.0,3.0,NaN,6.0,5.0,6.0,4.0,1.0,4.0,NaN,5.0,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN
2024-06-05 06:00:00,NaN,4.0,8.0,6.0,7.0,NaN,NaN,7.0,3.0,NaN,6.0,5.0,5.0,6.0,-1.0,3.0,NaN,-1.0,NaN,NaN,NaN,9.0,NaN,NaN,NaN,NaN
