stationid,lat,lon
28107510,34.6513487,135.1298659
28108010,34.6373543,135.0612393
28108020,34.7215534,134.9988343
28108510,34.6287768,135.0609007
28109010,34.7221141,135.1336576
28109030,34.82544,135.2226007
28109520,34.848449,135.2161589
28110010,34.6621412,135.21206
28110510,34.695635,135.200991
28111010,34.7424496,135.0635739
28111510,34.6693589,134.979063
28201020,34.8051865,134.6285158
28201030,34.799866,134.6772342
28201040,34.78538020000001,134.7049696
28201050,34.8188168,134.7409633
28201060,34.7891826,134.5889833
28201070,34.8610095,134.6441278
28201090,34.90361180000001,134.5801986
28201380,34.84702920000001,134.6967822
28201390,34.9102816,134.737676
28201520,34.8351058,134.6827798
28201530,34.7887543,134.6595313
28202010,34.747641,135.4046339
28202020,34.7250871,135.4127441
28202030,34.7158038,135.4204416
28202520,34.7159955,135.3886705
28202530,34.765182,135.3863701
28202540,34.7467467,135.411568
28202550,34.7460579,135.4245068
28202560,34.7279116,135.3950525
28202570,34.7540979,135.4476916
28202580,34.7126408,135.4235418
28203020,34.6986724,134.8883981
28203030,34.6814035,134.9437595
28203060,34.6531234,134.9804159
28203510,34.6485439,134.9715895
28203530,34.6690564,134.9609329
28204010,34.7376624,135.3415092
28204020,34.7183836,135.3701078
28204030,34.7439871,135.3673005
28204130,34.7696173,135.3526872
28204140,34.8274697,135.2371348
28204150,34.7132147,135.3543201
28204510,34.7376624,135.3415092
28204520,34.7316771,135.3486022
28204530,34.7480938,135.3454597
28204560,34.7203214,135.3668245
28204570,34.8263597,135.3075362
28205010,34.3428874,134.8953679
28206090,34.7459675,135.3033924
28206510,34.7313628,135.3173828
28207030,34.7842699,135.4010579
28207510,34.7935224,135.4104432
28208010,34.8036472,134.4680807
28208510,34.8197588,134.4870301
28209010,35.544535,134.8201981
28209510,35.539756,134.8237373
28210010,34.7573094,134.842399
28210020,34.7418078,134.8235339
28210030,34.727075,134.8433809
28210050,34.7931037,134.8328348
28210180,34.8271403,134.8224735
28210190,34.8067917,134.8720055
28210520,34.743471,134.8776041
28210530,34.7571132,134.8230474
28211010,34.8577824,134.5433514
28212010,34.7549367,134.3903396
28213010,34.9942426,134.9690021
28214010,34.7859124,135.3618255
28214510,34.8093554,135.3451574
28216010,34.7659515,134.7906399
28216520,34.771899,134.7973076
28217010,34.8298751,135.4169342
28217520,34.8133456,135.4092159
28217530,34.8831302,135.4012784
28218510,34.8481763,134.935277
28219010,34.8900447,135.2254559
28381010,34.7485875,134.9132896
28382010,34.7153597,134.86795
28464010,34.8331866,134.5722212
28641010,35.1294529,135.0828637
29201020,34.700443,135.7428978
29201030,34.7161814,135.7979944
29201060,34.6748155,135.8359458
29201530,34.6723054,135.7997165
29202010,34.5150717,135.7364507
29204010,34.5948116,135.8303094
29205510,34.509211,135.790301
29206010,34.5218927,135.8429944
29208010,34.46037,135.737043
29209010,34.6916695,135.7079001
29363010,34.5628646,135.7783702
29425010,34.593396,135.7092685
29451010,34.1583727,136.0372508
30201020,34.2477906,135.1380815
30201030,34.2450676,135.146911
30201040,34.2396208,135.1857829
30201050,34.2142592,135.1624828
30201070,34.2510472,135.1324962
30201080,34.2333169,135.1446307
30201110,34.1855097,135.1803157
30201130,34.2434908,135.287748
30201250,34.2543887,135.1100505
30201270,34.2610732,135.1987627
30201280,34.2140338,135.1809997
30201300,34.2129031,135.1864594
30201520,34.2264415,135.1887026
30202020,34.1495701,135.2141826
30202140,34.1566475,135.2099741
30202160,34.1593253,135.2005338
30202180,34.1625212,135.27939
30203010,34.3117943,135.6009567
30204030,34.0996597,135.1163438
30205010,33.8910819,135.1552983
30205020,33.9080516,135.1631757
30205030,33.9041784,135.16791
30205040,33.8955679,135.1798304
30205050,33.8674976,135.1630313
30205060,33.8347788,135.1830487
30206010,33.7321135,135.3833504
30207010,33.7201518,135.9858505
30301020,34.1106858,135.1441151
30301030,34.1215208,135.1629015
30301050,34.1270054,135.1880594
30302010,34.163865,135.3070497
30322010,34.2729068,135.4024175
30361010,34.0360218,135.1829826
30384010,33.9121988,135.1939121
30390010,33.8567607,135.2337297
30391010,33.7931348,135.3439917
31201020,35.4969111,134.2280553
31201040,35.5037675,134.2361504
31202020,35.43753900000001,133.3415734
31202520,35.4282325,133.3307485
31203020,35.43944500000001,133.8443247
31204010,35.513531,133.2348626
32201060,35.475041,133.0128471
32201520,35.4592885,133.0660438
32202040,34.8978256,132.0706429
32203040,35.3462243,132.7508999
32204040,34.6778687,131.8512675
32204950,34.6785189,131.7929818
32205010,35.2040294,132.4996385
32206040,35.4317631,133.2545686
32207060,35.0112753,132.221021
32209010,35.3088037,132.9005304
32528950,36.2789097,133.1977459
33201040,34.605476,133.9735102
33201060,34.6067072,133.9352329
33201120,34.6581226,134.0327459
33201130,34.6724367,133.9237065
33201160,34.6841435,133.9856567
33201180,34.6611063,133.9208001
33201190,34.5880389,133.8528222
33201210,34.65261479999999,133.863916
33201220,34.6398259,134.0545523
33201250,34.7846782,133.9285393
33201530,34.6284591,133.9207248
33201540,34.7134968,134.0758246
33202020,34.5452544,133.7418266
33202030,34.5205048,133.7751875
33202060,34.5165856,133.7597423
33202070,34.5091621,133.7693672
33202080,34.5011853,133.7741
33202090,34.4767912,133.7708994
33202100,34.5384355,133.7162787
33202110,34.6007931,133.7758944
33202120,34.5940316,133.8072838
33202130,34.5613605,133.8114626
33202140,34.5899827,133.8362679
33202150,34.5360861,133.8158591
33202160,34.5841792,133.7286457
33202170,34.5481718,133.6692741
33202180,34.4693573,133.8099335
33202190,34.4738454,133.8439602
33202400,34.5278135,133.7401624
33202410,34.5366081,133.7611332
33202420,34.6463042,133.8231236
33202520,34.6015683,133.7660243
33202530,34.5800143,133.7570366
33203020,35.07108789999999,134.0086808
33204010,34.4595985,133.924191
33204020,34.4600964,133.9318657
33204030,34.4575148,133.9090946
33204040,34.4899774,133.9478511
33204050,34.4560387,133.9206503
33204060,34.4535257,133.9329484
33204070,34.5349395,133.9767032
33204090,34.5245598,133.8991633
33205010,34.4595922,133.4907077
33205020,34.4942837,133.4605487
33205510,34.5071564,133.5073882
33207510,34.60356,133.4618076
33208010,34.6705868,133.7489712
33209010,34.791041,133.6106447
33210010,34.9724028,133.4620724
33211030,34.7312032,134.2186291
33211040,34.7059861,134.1927834
33211050,34.7450937,134.1953924
33211060,34.7863947,134.295262
33211070,34.8137553,134.259746
33211520,34.7405894,134.1630569
33213020,34.778599,134.0995961
33215010,35.0322127,134.1559961
33342010,34.7473902,134.2940462
33423010,34.5995481,133.8265408
33423510,34.6075268,133.8171478
33441010,34.5851341,133.7073379
33442010,34.5432625,133.6244201
33444010,34.4783277,133.583613
33503010,34.628022,133.6888858
33584510,35.08112,133.7884535
33681010,34.8346147,133.763659
34102020,34.4459346,132.535839
34104510,34.3919777,132.4234875
34105010,34.4518447,132.4716534
34105020,34.4673967,132.4012132
34105510,34.4546433,132.4717804
34201010,34.4123956,132.4507608
34201020,34.3786302,132.4680505
34201250,34.3721045,132.3844182
34201260,34.5185624,132.5095822
34201510,34.3952852,132.4584929
34201520,34.3809669,132.4696959
34202010,34.2548538,132.5769764
34202020,34.233441,132.5621196
34202030,34.2477288,132.561125
34202040,34.2318862,132.6274799
34202050,34.2185434,132.547896
34202510,34.2533993,132.5843493
34203010,34.3410529,132.9030429
34204150,34.40082,133.0678975
34204520,34.3965538,133.0741158
34205010,34.4151156,133.2075875
34207020,34.4833864,133.3687573
34207040,34.5119416,133.4120217
34207060,34.4399246,133.3820707
34207090,34.4692547,133.3943468
34207310,34.5548708,133.3294451
34207320,34.4859845,133.3624239
34207510,34.4859545,133.3619721
34208050,34.5701429,133.2421001
34209020,34.7948277,132.8538309
34211200,34.2191738,132.2208283
34212030,34.4199878,132.7410134
34304010,34.367675,132.528945
34322030,34.3572791,132.3418712
34369010,34.6884019,132.5436057
34408010,34.4304391,132.8735328
34427010,34.2426467,132.8908742
34501010,34.5436476,133.3849625
35201010,34.0675331,131.0291487
35201020,34.003159,130.9882162
35201030,33.9422417,130.8968264
35201040,33.9894006,130.9266483
35201250,34.1711271,130.9337317
35202020,33.955584,131.2503009
35202030,33.9358378,131.2587361
35202360,33.9941497,131.2178404
35203010,34.1481911,131.4262338
35204010,34.4086489,131.3962263
35205010,34.0561592,131.8107246
35205030,34.0095064,131.8128704
35205040,34.0453931,131.8273745
35205520,34.0756731,131.8252971
35206010,34.0517195,131.5627639
35206050,34.01842329999999,131.5490147
35207030,33.9995912,131.8779448
35207090,34.0150314,131.8703977
35208010,34.1698473,132.2165637
35208030,34.1454996,132.2133117
35209010,33.9743641,131.1802202
35209020,33.9594419,131.1836085
35210020,33.9756147,131.9284452
35210040,33.9627921,131.9528553
35211010,34.3696188,131.1841879
35212010,33.9638317,132.1015946
35213010,34.1666215,131.2057107
35213020,34.1677177,131.2089907
35214010,34.070728,131.7888439
35214020,34.0729216,131.7646901
35321010,34.2074881,132.2213293
36201010,34.1080963,134.574141
36201030,34.1153187,134.5270979
36201080,34.0699809,134.5606766
36201110,34.0085493,134.5463497
36201510,34.0696883,134.5581685
36202010,34.1725821,134.6139682
36203010,34.0062189,134.5853814
36204010,33.9252416,134.6714388
36204020,33.8841084,134.6664181
36204030,33.8756865,134.6076625
36204040,33.8311589,134.6773602
36204050,33.9354783,134.609009
36204060,33.925158,134.6401513
36204070,33.8720191,134.6411426
36204080,33.8373032,134.6211663
36205010,34.067513,134.3583299
36342010,33.9737051,134.3650327
36361010,33.9635046,134.6414821
36362010,33.9463577,134.6198856
36363010,33.8573215,134.4951111
36381010,33.7771311,134.5990156
36401010,34.1316995,134.5903628
36402010,34.1183872,134.5430334
36403010,34.124576,134.4957601
36461010,34.0655576,134.1624967
36483010,34.0281195,133.7985432
37201010,34.3458351,134.0620291
37201080,34.3021092,133.9630843
37201090,34.3256394,134.1197927
37201100,34.2334691,134.0347077
37201510,34.3307543,134.0467482
37201540,34.3334689,134.0468371
37201550,34.313848,134.0302398
37202010,34.2895316,133.7976091
37202030,34.2801926,133.7855056
37202070,34.3000662,133.816158
37203010,34.3201374,133.8585185
37203020,34.35467149999999,133.8506031
37203040,34.3658103,133.8925274
37203050,34.3270451,133.8907681
37203110,34.2919727,133.8601576
37203130,34.4209823,133.8028027
37204010,34.228752,133.786488
37205010,34.1284249,133.6627923
37206010,34.2893966,134.2486039
37322010,34.485194,134.190909
37364010,34.4597959,133.9956336
37386010,34.3107152,133.8257005
37404010,34.2725045,133.7536465
38201020,33.8225127,132.7283802
38201030,33.8884275,132.7326196
38201080,33.8415709,132.7273863
38201090,33.810515,132.7002782
38201510,33.8492794,132.7586032
38201530,33.82088,132.7622654
38202100,34.0632635,132.9994212
38203010,33.2277019,132.5704637
38204010,33.4616304,132.4225276
38205010,33.9564235,133.2817621
38205020,33.96158339999999,133.2705843
38205060,33.9321902,133.2804705
38205080,33.9745739,133.3016738
38205090,33.9390411,133.3038836
38205100,33.9775252,133.3463628
38206020,33.919926,133.2262643
38206050,33.9177615,133.1917875
38206070,33.9149039,133.1403278
38208020,34.0163191,133.5775129
38208030,33.9921791,133.5860325
38209030,33.9640735,133.5138443
38209050,33.9810411,133.5500676
38212040,33.9316927,133.0801232
38302020,33.9515458,133.4187881
38321010,33.8795182,133.0704759
38323010,33.8970777,133.0558303
38323020,33.8601195,133.0207245
38380010,33.6593556,132.9062257
38401010,33.7793348,132.7063887
38421010,33.6256272,132.5264409
39201350,33.550147,133.5984871
39201360,33.5471062,133.5579911
39201530,33.5413029,133.4894538
39203010,33.5062684,133.9029139
39204070,33.5467198,133.6255336
39206020,33.3876741,133.274771
39206080,33.4015301,133.3222227
39210010,32.98001720000001,132.9051352
39212010,33.596347,133.690061
39381030,33.5469658,133.4328315
39405950,33.3907069,132.9441308
40101010,33.899006,130.9337647
40101020,33.8854016,130.9612121
40101510,33.9473094,130.96973
40103010,33.9015062,130.8073796
40103120,33.89368080000001,130.6939898
40103130,33.9208747,130.7849959
40105010,33.8952617,130.8293822
40106010,33.8863949,130.850335
40106020,33.8842785,130.8704725
40106510,33.8723165,130.882282
40107020,33.8302551,130.9395423
40107040,33.8227981,130.8757484
40108010,33.8637029,130.8128458
40108510,33.868205,130.7998865
40109010,33.8615931,130.7597913
40109030,33.8252769,130.737949
40109510,33.8658221,130.7646321
40131010,33.635569,130.4283926
40131030,33.6719413,130.4385813
40132010,33.6066763,130.4285519
40132520,33.5902821,130.4285519
40132530,33.6051041,130.4105582
40133010,33.5909924,130.4010097
40133510,33.5919073,130.3982939
40134010,33.5645378,130.4318972
40134510,33.5533525,130.4334872
40135020,33.5573435,130.3812873
40135060,33.5854231,130.2527462
40135510,33.5840497,130.3597423
40135520,33.5753684,130.371925
40135530,33.5738695,130.3165995
40135540,33.57162,130.2819985
40137010,33.5800301,130.3567885
40202010,33.0301519,130.4461332
40202030,33.0111309,130.435119
40202050,33.0228643,130.4560889
40202060,33.0344876,130.4349005
40202080,33.0642116,130.475043
40202250,33.0134463,130.4750629
40202510,33.0266476,130.4433566
40203060,33.3060812,130.5234554
40203070,33.2544504,130.4671466
40203100,33.32085,130.5076516
40203110,33.3492657,130.6895799
40204010,33.74663,130.7303117
40205010,33.6133649,130.6949011
40206010,33.6327558,130.7726649
40210010,33.201191,130.5930246
40214010,33.6123245,131.1305023
40216010,33.396427,130.5555506
40220010,33.8046154,130.540609
40221010,33.510286,130.5006302
40222010,33.5646022,130.2105074
40223510,33.7163949,130.4630905
40228010,33.3638379,130.8139589
40342010,33.6259658,130.5247161
40563010,33.157386,130.416551
40621010,33.77587159999999,130.9805349
41201030,33.2568013,130.3080848
41201040,33.4275987,130.2801537
41201540,33.27765300000001,130.3096174
41202060,33.4203329,129.9197321
41202160,33.4500971,129.9682676
41202200,33.4542386,129.9593119
41203010,33.373168,130.4989564
41203050,33.3792565,130.5285303
41204010,33.3001304,130.0889357
41205080,33.2769087,129.9041873
41205090,33.3094089,129.8118539
41206010,33.19687570000001,130.0254025
41207010,33.0968652,130.0946999
41209010,33.1006268,129.9850844
41210010,33.3045177,130.3755655
41341010,33.4216758,130.5191923
41401020,33.2307731,129.8489097
41425010,33.1849969,130.1504313
42201030,32.7561519,129.8604545
42201280,32.7055577,129.8495919
42201300,32.775812,129.9510695
42201510,32.7533395,129.8719361
42201530,32.7499529,129.8785818
42201540,32.7441406,129.8759924
42202020,33.1948696,129.6669321
42202030,33.208478,129.7211625
42202140,33.1362827,129.7975575
42202160,33.1447725,129.7798616
42202510,33.156488,129.7546795
42202520,33.1592435,129.7311166
42203010,32.7890493,130.3748333
42204060,32.8426277,130.02421
42205010,32.91351240000001,129.9602671
42208040,33.3457306,129.715007
42209010,34.2102138,129.289686
42209950,34.2426737,129.2857639
42210010,33.7505959,129.691157
42211010,32.6989579,128.8460344
42211950,32.6954809,128.8409418
42213010,32.7321302,130.2113464
42308040,32.827976,129.846458
42309010,32.7503334,129.8778888
42314020,32.9215763,129.6750369
42322060,33.0730338,129.8501958
42392020,33.1804356,129.7157996
43201140,32.8482694,130.7535418
43201150,32.8165263,130.7033798
43201160,32.9038019,130.6956394
43201170,32.7721724,130.7722296
43201180,32.765727,130.6308774
43201190,32.7262946,130.7141951
43201510,32.8044066,130.7140311
43201520,32.7822415,130.7405664
43202020,32.507843,130.601994
43202030,32.5174703,130.6118229
43202520,32.5010333,130.6384926
43203011,32.2064635,130.7589282
43204200,32.9808242,130.4674218
43205030,32.2111265,130.3882576
43205160,32.2152235,130.3992939
43206020,32.9314599,130.5590789
43207010,32.4611967,130.1948336
43208010,33.0093764,130.6999328
43210010,32.9789312,130.8129958
43211050,32.6839422,130.6656533
43212010,32.5163813,130.4327237
43214011,32.9387289,131.1143787
43215010,32.3961841,130.1145503
43215020,32.3470595,130.181097
43215030,32.3654264,130.0525067
43215040,32.4246008,130.0274159
43403010,32.8778981,130.8841776
43443010,32.7914033,130.8163704
43444010,32.6529167,130.8084429
43481010,32.3449429,130.5076265
43530010,32.4585255,130.1934363
43531010,32.512424,130.0518805
43531020,32.5168003,130.1094282
43531030,32.4575995,130.0530568
43531040,32.4486432,130.0807442
43532010,32.3795734,129.9952934
44201010,33.1905809,131.6221805
44201050,33.2149152,131.5949131
44201070,33.2529485,131.6802716
44201080,33.2480139,131.7190302
44201090,33.228785,131.750388
44201100,33.1554109,131.6597893
44201130,33.2438151,131.6390568
44201340,33.2149186,131.7236188
44201350,33.1890619,131.5510242
44201360,33.2074647,131.6660204
44201370,33.2370792,131.5941239
44201510,33.2346538,131.6081989
44201520,33.1968125,131.608043
44202020,33.2896192,131.4830418
44203070,33.5921353,131.1959413
44204010,33.3280901,130.9403851
44205020,32.9647369,131.9044301
44206010,33.1261432,131.8052297
44207010,33.072166,131.8609693
44212010,32.97569,131.580992
44213010,33.1795362,131.4261165
44214010,33.5575004,131.7326109
44341020,33.3784676,131.5312689
44381010,33.2470397,131.8765037
45201040,32.0239101,131.4740591
45201050,31.9325923,131.4108541
45201060,31.8391689,131.3010585
45201520,31.8976545,131.4181248
45201530,31.9308271,131.3709131
45201540,31.9437073,131.427765
45202020,31.76077,131.0796778
45202510,31.719543,131.061519
45203020,32.61588,131.6678507
45203090,32.5519338,131.6728739
45203100,32.5792155,131.6569154
45203520,32.575523,131.6791021
45204010,31.60241139999999,131.3849154
45204030,31.5904509,131.4018221
45205010,31.98157,130.995976
45206020,32.4357798,131.6435848
45206030,32.4228811,131.6225041
45206080,32.4357798,131.6435848
45401010,32.1296366,131.5187752
45403010,32.1919477,131.1300697
45441010,32.7057957,131.305506
46201010,31.5967656,130.5574211
46201130,31.5211345,130.5175494
46201220,31.5573656,130.6803583
46201260,31.5781089,130.7006459
46201270,31.584549,130.5644401
46201520,31.5638531,130.5548872
46202040,31.7950468,130.1966463
46202200,31.8143991,130.3031988
46202520,31.8321617,130.2931962
46203010,31.375051,130.8487826
46205010,31.7590927,130.2020495
46208010,32.088342,130.3518793
46212010,31.7358698,130.7627325
46220010,31.4168733,130.3227599
46302010,31.6195823,130.6344888
46302020,31.5801549,130.6270694
46321010,31.3640453,130.5381458
46466010,31.4721334,131.0994505
46482010,31.3687566,130.9914922
47201140,26.2065548,127.693895
47201580,26.2156831,127.6856834
47206020,24.8032189,125.2876685
47207020,24.3404034,124.1871751
47208510,26.2674837,127.7235186
47209080,26.593427,127.9876849
47210060,26.1460274,127.6656429
47211050,26.3478034,127.8197995
47301950,26.7456488,128.1779451
47322010,26.3565509,127.9723621
47329010,26.2219792,127.7578588
